id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6FOyzhp375u8DapDyQqGTh,https://open.spotify.com/track/6FOyzhp375u8DapDyQqGTh,Tiger Striped Sky,Roo Panes,Little Giant,False,21,241720,2,1,4,0.473,0.317,0.0318,0.944,0.0124,0.11,0.132,139.899
1IycYHHYjKgxvB8AHCdu7O,https://open.spotify.com/track/1IycYHHYjKgxvB8AHCdu7O,Open Road,Roo Panes,Weight of Your World EP,False,1,258730,5,1,4,0.564,0.455,0.0369,0.807,0.000184,0.0832,0.305,132.196
08kXaAi5G4ZiFplbXKtiUt,https://open.spotify.com/track/08kXaAi5G4ZiFplbXKtiUt,Um Anjo do Céu,Maskavo,Já,False,0,199040,11,1,4,0.728,0.667,0.0328,0.0208,0,0.18,0.772,132.028
6LFAmpzXbWQEx0NWondpSM,https://open.spotify.com/track/6LFAmpzXbWQEx0NWondpSM,Asas,Maskavo,Asas,False,52,228733,11,1,4,0.604,0.779,0.0318,0.00383,0,0.37,0.875,158.062
7MIzAYEVULbhSwP6vK1zVH,https://open.spotify.com/track/7MIzAYEVULbhSwP6vK1zVH,Oh Chuva,Planta E Raiz,Manifestação do Amor,False,54,232466,0,0,4,0.756,0.759,0.126,0.441,0,0.191,0.869,127.963
7bPEAUpe1ovbgfkNVPGcZU,https://open.spotify.com/track/7bPEAUpe1ovbgfkNVPGcZU,Amuleto,Gabriel Elias,Solar,False,38,196231,2,1,4,0.619,0.838,0.0286,0.0145,0,0.111,0.685,91.482
1mVkKX9hXKtjceHHn8unfo,https://open.spotify.com/track/1mVkKX9hXKtjceHHn8unfo,Deixa A Vida Me Levar,Zeca Pagodinho,Deixa A Vida Me Levar,False,0,276866,11,1,4,0.731,0.787,0.228,0.583,1.06e-06,0.234,0.909,104.789
5m2ZHgdFrlIskSSvrxPoYI,https://open.spotify.com/track/5m2ZHgdFrlIskSSvrxPoYI,About,Beatrich,About,False,36,224864,6,1,4,0.94,0.404,0.0618,0.298,1.15e-05,0.0908,0.302,110.985
4JWvILyOVmhPqXgSSjVB4p,https://open.spotify.com/track/4JWvILyOVmhPqXgSSjVB4p,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,Te Assumi Pro Brasil (Na Praia 2 / Ao Vivo),False,1,162464,9,1,4,0.627,0.822,0.0491,0.0945,0,0.378,0.536,125.957
6vve9WKW5I7fQzkU8dNsUE,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,Bruninho & Davi ao Vivo no Ibirapuera (Deluxe),False,55,181013,6,0,4,0.585,0.984,0.109,0.357,0,0.91,0.683,150.045
2CW04trIoYMbroZWDzPAjs,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,Ao Vivo Em Goiânia,False,62,174920,9,1,4,0.599,0.65,0.0263,0.695,0,0.969,0.346,91.989
1Go5sZ2OZeWNyskKsX2CFW,https://open.spotify.com/track/1Go5sZ2OZeWNyskKsX2CFW,Borboletas,Victor & Leo,Borboletas,False,56,201453,11,0,4,0.624,0.823,0.0297,0.533,0,0.0864,0.451,137.97
12bMDI4NKm0arLS3PKv6Fo,https://open.spotify.com/track/12bMDI4NKm0arLS3PKv6Fo,Loka,Simone & Simaria,Duetos,False,0,215169,0,1,4,0.631,0.839,0.208,0.054,0,0.131,0.688,180.121
6UZJOc2HBrTp9DYfir9N8n,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n,Regime Fechado - Ao Vivo,Simone & Simaria,Simone & Simaria (Ao Vivo),False,2,232485,1,0,4,0.673,0.877,0.122,0.0613,0,0.331,0.819,137.937
6SwI4OplF8m5NH8wHKIps8,https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8,O Nosso Santo Bateu - Na Praia / Ao Vivo,Matheus & Kauan,Na Praia (Ao Vivo),False,1,187133,0,1,4,0.482,0.735,0.134,0.227,0,0.72,0.406,140.532
0TLHUakjgTs8KaSoCm0e8v,https://open.spotify.com/track/0TLHUakjgTs8KaSoCm0e8v,Compromised,Tim Atlas,Compromised,False,49,226234,11,0,4,0.957,0.427,0.0539,0.162,0.00689,0.0659,0.961,108.973
1h2NZP7rlDgelQ0r1tCOzs,https://open.spotify.com/track/1h2NZP7rlDgelQ0r1tCOzs,Great Balls Of Fire - 1964 Version,Jerry Lee Lewis,Rock N' Roll Legends,False,48,110653,7,0,4,0.46,0.762,0.0699,0.444,0,0.328,0.832,159.643
7J9mBHG4J2eIfDAv5BehKA,https://open.spotify.com/track/7J9mBHG4J2eIfDAv5BehKA,7 Element,Vitas,Philosophy of Miracle,False,4,249939,5,0,4,0.727,0.785,0.0603,0.325,0.126,0.31,0.96,129.649
2VpdG2QLhVv6qAPdDt9Ipr,https://open.spotify.com/track/2VpdG2QLhVv6qAPdDt9Ipr,Lambada - Original Radio Edit,Kaoma,World Beat,False,54,208840,5,1,4,0.753,0.588,0.0331,0.228,0.00103,0.0449,0.97,118.915
3BUQFs6aFWh7EFNmI8bfL7,https://open.spotify.com/track/3BUQFs6aFWh7EFNmI8bfL7,Johnny B. Goode,Chuck Berry,Berry Is On Top,False,10,161560,10,1,4,0.516,0.798,0.083,0.738,0.000128,0.305,0.969,168.195
3YuaBvuZqcwN3CEAyyoaei,https://open.spotify.com/track/3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,Audioslave,False,75,293960,7,0,4,0.614,0.568,0.0276,0.00797,0,0.0997,0.516,107.849
3gJmsrDfBNxxGhF9IlxMCI,https://open.spotify.com/track/3gJmsrDfBNxxGhF9IlxMCI,Toda A Hora,Moacyr Luz,10 Anos & Outros Sambas,False,0,206346,11,0,4,0.674,0.722,0.053,0.423,1.48e-06,0.107,0.568,103.959
15h7rPV1mcTkxguXZ1u4w7,https://open.spotify.com/track/15h7rPV1mcTkxguXZ1u4w7,Você não tem noção,Imaginasamba,Apaixonado,False,48,193306,4,1,4,0.713,0.616,0.0384,0.658,0,0.088,0.925,135.986
1MRAq2UZXYrNTe93l8P3mJ,https://open.spotify.com/track/1MRAq2UZXYrNTe93l8P3mJ,Tempo De Don Don - Live,Dudu Nobre,Roda De Samba Ao Vivo,False,31,201746,7,1,4,0.681,0.692,0.321,0.327,0,0.691,0.777,112.733
0bOH2yZkaVSg2OdegIlp2J,https://open.spotify.com/track/0bOH2yZkaVSg2OdegIlp2J,Sleep Talking,Charlotte Lawrence,Sleep Talking,False,6,224223,5,1,4,0.661,0.762,0.0402,0.452,0,0.162,0.583,101.99
6uvMbX5Lct5Uph3tDu56p3,https://open.spotify.com/track/6uvMbX5Lct5Uph3tDu56p3,Heartbeat,Ruby Cube,Flesh,False,1,195280,0,1,4,0.664,0.57,0.159,0.563,1.72e-05,0.103,0.32,191.931
5p9XWUdvbUzmPCukOmwoU3,https://open.spotify.com/track/5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,Eye To The Telescope,False,67,201706,0,1,4,0.587,0.767,0.0449,0.225,0,0.112,0.664,100.38
0mYPfHvPzoUZJ2puHRyzyf,https://open.spotify.com/track/0mYPfHvPzoUZJ2puHRyzyf,Here Without You,3 Doors Down,Away From The Sun,False,9,238560,10,0,4,0.551,0.543,0.0249,0.0587,0,0.131,0.213,144.001
4SyowQi18ym4zJGJDBnsTj,https://open.spotify.com/track/4SyowQi18ym4zJGJDBnsTj,You Know I'm No Good,Amy Winehouse,Back To Black,False,17,256946,9,1,4,0.705,0.806,0.0309,0.0132,0.00428,0.0701,0.734,103.383
38jy6kRlPt8z1GUS9WXeNh,https://open.spotify.com/track/38jy6kRlPt8z1GUS9WXeNh,93 Million Miles,Jason Mraz,Love Is a Four Letter Word,False,65,216386,3,1,4,0.573,0.454,0.0258,0.479,1.36e-05,0.0974,0.515,140.187
46qtEi9qJOXxmY0qel1wpN,https://open.spotify.com/track/46qtEi9qJOXxmY0qel1wpN,Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,False,6,221933,0,1,4,0.732,0.731,0.0924,0.526,0,0.0496,0.799,140.211
0LVghzBGRulc2TX9HFLYBl,https://open.spotify.com/track/0LVghzBGRulc2TX9HFLYBl,Kiss Me Thru The Phone,Soulja Boy,iSouljaBoyTellem,True,5,193386,7,1,4,0.757,0.719,0.108,0.0192,0,0.084,0.814,150.011
2X5NWJOE3U3FZFy70hU4XW,https://open.spotify.com/track/2X5NWJOE3U3FZFy70hU4XW,Libertas Qual Será Também,Pedra Leticia,Eu Sou Pedreiro,False,37,180506,7,1,4,0.498,0.721,0.123,0.115,0.00678,0.213,0.602,91.694
40mqZIafaXSVAKrlnU0AEf,https://open.spotify.com/track/40mqZIafaXSVAKrlnU0AEf,Caminhoneta Zera,Pedra Leticia,Pedra Leticia,False,38,152999,7,1,4,0.545,0.778,0.0416,0.208,1.18e-05,0.0733,0.443,101.973
06yFJ4oBPaErOmVcr6pU0a,https://open.spotify.com/track/06yFJ4oBPaErOmVcr6pU0a,Como Que Ocê Pôde Abandoná Eu?,Pedra Leticia,Pedra Leticia,False,43,166922,0,1,4,0.857,0.552,0.138,0.221,0,0.39,0.922,104.977
4neEbGERpYHVGPA1McjFmM,https://open.spotify.com/track/4neEbGERpYHVGPA1McjFmM,Teorema De Carlão,Pedra Leticia,Pedra Leticia,False,44,248450,7,1,4,0.709,0.541,0.0409,0.144,0,0.104,0.251,102.957
6U89aHzGw13IGTtS9BBs74,https://open.spotify.com/track/6U89aHzGw13IGTtS9BBs74,Em Plena Lua De Mel,Pedra Leticia,Pedra Leticia,False,45,310726,9,0,4,0.618,0.467,0.118,0.456,0,0.174,0.475,168.033
1GPhsowWXRIhfbw910mtYj,https://open.spotify.com/track/1GPhsowWXRIhfbw910mtYj,Creuza,Pedra Leticia,Pedra Leticia,False,34,178102,9,1,4,0.609,0.89,0.0432,0.0129,0.00229,0.081,0.556,155.023
4rHVF5gLsupBfRVwY2SNRw,https://open.spotify.com/track/4rHVF5gLsupBfRVwY2SNRw,Samba do Arnesto,Adoniran Barbosa,Adoniran Barbosa,False,43,151800,0,1,4,0.714,0.682,0.122,0.355,0,0.307,0.931,96.428
7f31hpuzCNIU0rX5E6Dr3g,https://open.spotify.com/track/7f31hpuzCNIU0rX5E6Dr3g,Tiro Ao Álvaro,Elis Regina,Vento De Maio,False,52,164000,10,1,4,0.609,0.528,0.111,0.39,0,0.0576,0.955,94.132
2D1ADAq4Xgr7g6rl35s5AG,https://open.spotify.com/track/2D1ADAq4Xgr7g6rl35s5AG,Isn't She Lovely,Stevie Wonder,Motown Love (International Version),False,38,199173,1,0,4,0.733,0.774,0.0547,0.154,3.25e-05,0.0819,0.912,118.706
5L7zWiRiXDPNvTLLoXvIja,https://open.spotify.com/track/5L7zWiRiXDPNvTLLoXvIja,Always Something There To Remind Me,Naked Eyes,Love To Love,False,4,223266,7,1,4,0.619,0.593,0.0359,0.132,0,0.35,0.706,149.306
3hHLKfI09cRLS3IvYYgbHI,https://open.spotify.com/track/3hHLKfI09cRLS3IvYYgbHI,Alvo Certo,A Cor Do Som,Alvo Certo,False,12,258408,6,0,4,0.602,0.374,0.0308,0.912,0.000245,0.11,0.245,98.608
5f6YuUUT5XI0e2Jh22Yrsy,https://open.spotify.com/track/5f6YuUUT5XI0e2Jh22Yrsy,Make It Mine,Jason Mraz,We Sing. We Dance. We Steal Things.,False,46,187773,4,0,4,0.664,0.794,0.0481,0.164,0,0.159,0.641,149.949
1qDrWA6lyx8cLECdZE7TV7,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,Making Mirrors,False,76,244884,0,1,4,0.865,0.521,0.0371,0.548,0.000115,0.0989,0.748,129.059
2iH7RnVhofwr9NhaQ6r44K,https://open.spotify.com/track/2iH7RnVhofwr9NhaQ6r44K,Lancinho - Ao Vivo,Turma do Pagode,O Som das Multidões,False,62,227413,7,0,4,0.563,0.839,0.0488,0.766,0,0.873,0.651,160.026
3XKIUb7HzIF1Vu9usunMzc,https://open.spotify.com/track/3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B) - Radio Mix,Santana,Supernatural (Remastered),False,65,261973,2,1,4,0.777,0.601,0.126,0.0406,0.00201,0.0348,0.68,97.911
2WoqgtWEBbbBKMDN6Becs7,https://open.spotify.com/track/2WoqgtWEBbbBKMDN6Becs7,Corazon Espinado (feat. Mana),Santana,Supernatural (Remastered),False,60,274773,11,0,4,0.699,0.789,0.0285,0.13,0.287,0.0874,0.962,119.959
1NC5LcAmP5gJcLWVl5tJvv,https://open.spotify.com/track/1NC5LcAmP5gJcLWVl5tJvv,La Flaca,Santana,La Flaca,False,54,251173,9,0,4,0.678,0.782,0.0284,0.0121,0.000225,0.0855,0.7,103.002
0n2SEXB2qoRQg171q7XqeW,https://open.spotify.com/track/0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),Santana,Supernatural (Remastered),False,69,294986,9,1,4,0.609,0.923,0.0338,0.16,4.73e-06,0.295,0.961,115.996
0GVuLQtPXFaL18ijEOqoAa,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,Tightrope,Michelle Williams,The Greatest Showman (Original Motion Picture Soundtrack),False,69,234360,9,1,3,0.351,0.331,0.0382,0.3,9.14e-06,0.0919,0.191,161.564
2cKovq3l6OJjhVVDbVKOsr,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,The Other Side,Hugh Jackman,The Greatest Showman (Original Motion Picture Soundtrack),False,73,214373,0,1,4,0.638,0.795,0.302,0.00433,0.00139,0.153,0.31,153.99
4ylWMuGbMXNDgDd8lErEle,https://open.spotify.com/track/4ylWMuGbMXNDgDd8lErEle,The Greatest Show,Hugh Jackman,The Greatest Showman (Original Motion Picture Soundtrack),False,74,302146,11,0,4,0.417,0.824,0.105,0.000239,0.0545,0.0725,0.4,157.92
0RoA7ObU6phWpqhlC9zH4Z,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,A Million Dreams,Ziv Zaifman,The Greatest Showman (Original Motion Picture Soundtrack),False,75,269453,7,1,3,0.265,0.312,0.0569,0.243,0,0.0893,0.0998,54.747
27igFVa4ccGtNgwAPzRIix,https://open.spotify.com/track/27igFVa4ccGtNgwAPzRIix,Ai No Corrida,Quincy Jones,The Dude,False,3,389266,4,0,4,0.792,0.705,0.0377,0.0738,0.038,0.0702,0.883,122.408
5X5wqj4OQocNJeb6mbViLT,https://open.spotify.com/track/5X5wqj4OQocNJeb6mbViLT,Church,Fall Out Boy,M A N I A,False,2,211840,6,0,4,0.367,0.892,0.0495,0.00157,0,0.237,0.369,168.002
1HtMWTyL9dumrYpXcQBjUt,https://open.spotify.com/track/1HtMWTyL9dumrYpXcQBjUt,The Last Of The Real Ones,Fall Out Boy,M A N I A,False,2,230400,8,1,4,0.582,0.88,0.0453,0.00535,0,0.196,0.542,115.05
0WY221A86yY4FHMhI6pSvC,https://open.spotify.com/track/0WY221A86yY4FHMhI6pSvC,Hey Nana,Banda do Mar,Banda do Mar,False,40,185240,7,0,4,0.654,0.682,0.0253,0.286,0.000523,0.105,0.895,129.09
2SYa5Lx1uoCvyDIW4oee9b,https://open.spotify.com/track/2SYa5Lx1uoCvyDIW4oee9b,MIC Drop,BTS,Love Yourself 承 'Her',False,62,238193,6,1,4,0.667,0.889,0.0918,0.00912,0,0.0816,0.541,169.959
5bcTCxgc7xVfSaMV3RuVke,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,Funk Wav Bounces Vol.1,True,74,223413,11,0,4,0.893,0.745,0.0571,0.0642,0,0.0943,0.872,101.018
487Rujof1K5Y0Oa2jwwOo5,https://open.spotify.com/track/487Rujof1K5Y0Oa2jwwOo5,Sober,Tom Grennan,Sober,False,0,221869,1,0,4,0.569,0.785,0.0537,0.0387,0,0.113,0.349,127.07
6FQEpbUVkIkUEpAJQan6co,https://open.spotify.com/track/6FQEpbUVkIkUEpAJQan6co,DANCE,DNCE,DANCE,False,3,179333,8,1,4,0.774,0.794,0.0617,0.0737,0,0.0749,0.924,130.062
2AnM8lRRJ1mw9bwvHmDW1i,https://open.spotify.com/track/2AnM8lRRJ1mw9bwvHmDW1i,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],Asaf Avidan & the Mojos,"Radio adidas Original Presents: Hits & Remixes, Vol. 2",False,1,215186,3,0,4,0.821,0.659,0.0575,0.19,7.47e-05,0.097,0.559,118.986
5kzFg2B9IcXt41Nwqmr9Eg,https://open.spotify.com/track/5kzFg2B9IcXt41Nwqmr9Eg,Mamacita (아야야),SUPER JUNIOR,THE 7th Album 'MAMACITA',False,0,207743,7,1,4,0.716,0.928,0.084,0.0777,0,0.0702,0.697,101.564
1EBA71Up4r13q6ggBCwBdJ,https://open.spotify.com/track/1EBA71Up4r13q6ggBCwBdJ,Mr. Simple,SUPER JUNIOR,Mr. Simple,False,0,241826,1,1,4,0.913,0.745,0.0506,0.000219,0.00208,0.0622,0.795,127.996
0cCm1PbOd6nqAPDdA3PRfs,https://open.spotify.com/track/0cCm1PbOd6nqAPDdA3PRfs,Black Suit,SUPER JUNIOR,PLAY - The 8th Album,False,57,201111,5,0,4,0.711,0.885,0.0477,0.0044,0,0.207,0.866,121.978
0PAyiPTz8gL0udQnSasc5G,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,TT - Japanese ver.,TWICE,#TWICE,False,53,212989,2,1,4,0.699,0.856,0.0608,0.0807,8.72e-06,0.44,0.331,129.96
4iLqG9SeJSnt0cSPICSjxv,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,Attention,False,22,211475,3,0,4,0.774,0.626,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041
640AR2YmgcKoJpaqTnCE4R,https://open.spotify.com/track/640AR2YmgcKoJpaqTnCE4R,Barbra Streisand - Radio Edit,Duck Sauce,Barbra Streisand,False,39,192731,1,1,4,0.753,0.911,0.0881,0.000979,0.15,0.208,0.543,127.95
20P63hWk0IbeVeJzJIponI,https://open.spotify.com/track/20P63hWk0IbeVeJzJIponI,Gee,Girls' Generation,THE BEST,False,53,201026,1,0,4,0.741,0.899,0.0337,0.197,0,0.0918,0.752,99.962
3f7sgGbQUnUPRDB0QpL1xb,https://open.spotify.com/track/3f7sgGbQUnUPRDB0QpL1xb,The Boys,Girls' Generation,The Boys,False,0,226893,1,0,4,0.881,0.944,0.0777,0.159,0,0.189,0.935,114.986
4C6IBSWdeKpiEChXGhZaRs,https://open.spotify.com/track/4C6IBSWdeKpiEChXGhZaRs,Road,Bruno Martini,Road,False,0,168916,11,0,4,0.592,0.882,0.0358,0.00382,0,0.298,0.577,123.958
42tFTth2jcF7iSo0RBjfJF,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF,피카부 Peek-A-Boo,Red Velvet,Perfect Velvet - The 2nd Album,False,69,189049,1,0,4,0.839,0.902,0.0536,0.0868,0.00257,0.272,0.639,114.953
0RhbQOahoOBgBE7Qx4AoSy,https://open.spotify.com/track/0RhbQOahoOBgBE7Qx4AoSy,Dumb Dumb,Red Velvet,The Red - The 1st Album,False,1,202543,7,0,4,0.778,0.789,0.0503,0.0334,2.05e-06,0.225,0.799,145.99
7nKQ5WAcjnG48knyLuo8gO,https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO,빨간 맛 Red Flavor,Red Velvet,The Red Summer - Summer Mini Album,False,67,191139,9,1,4,0.709,0.917,0.189,0.0409,0,0.0839,0.515,125.042
7AvXrOVEVRcfXxme2wo6Im,https://open.spotify.com/track/7AvXrOVEVRcfXxme2wo6Im,러시안 룰렛 Russian Roulette,Red Velvet,Russian Roulette - The 3rd Mini Album,False,1,211243,7,0,4,0.726,0.903,0.0357,0.055,0.000225,0.158,0.958,129.986
20WcuVfTh0QFkIsJUncdON,https://open.spotify.com/track/20WcuVfTh0QFkIsJUncdON,Tokyo Drift,KVSH,Tokyo Drift,False,65,222857,10,1,4,0.844,0.767,0.0461,0.053,1.53e-05,0.166,0.342,125.989
1BSncOsSJPQkpl29QM0ipj,https://open.spotify.com/track/1BSncOsSJPQkpl29QM0ipj,DRAMARAMA,Monsta X,THE CODE,False,60,186295,8,1,4,0.571,0.779,0.111,0.135,0,0.202,0.261,186.154
4LCOHlJqbILfOrYvAdgJbs,https://open.spotify.com/track/4LCOHlJqbILfOrYvAdgJbs,불타오르네 FIRE,BTS,화양연화 The Most Beautiful Moment In Life: Young Forever,False,0,203429,10,0,4,0.428,0.708,0.168,0.00262,0,0.121,0.552,199.827
6aU0ZgV3IYn2vW8KBtI0eN,https://open.spotify.com/track/6aU0ZgV3IYn2vW8KBtI0eN,Like a Cat,AOA,Like a Cat,False,23,219533,1,1,4,0.701,0.968,0.078,0.103,0,0.832,0.913,100.009
6Yj8kVuVR3UPxx9r5eFEoV,https://open.spotify.com/track/6Yj8kVuVR3UPxx9r5eFEoV,Miniskirt,AOA,MINISKIRT,False,58,179808,5,1,4,0.758,0.858,0.0464,0.43,0,0.201,0.963,119.992
05G51ez5Z73NRE0l2QtZfH,https://open.spotify.com/track/05G51ez5Z73NRE0l2QtZfH,Short Hair,AOA,Short Hair,False,47,214588,11,1,4,0.743,0.883,0.0374,0.307,0,0.304,0.881,109.979
5RGf8qn1TBWVplLyyKUsuV,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV,Blood Sweat & Tears,BTS,Wings,False,74,217051,0,0,4,0.583,0.885,0.106,0.0244,0,0.357,0.601,92.959
2KwojFDebQV4J2b0JMRR5Q,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q,Is That For Me,Alesso,Is That For Me,False,60,169269,8,1,4,0.761,0.785,0.0505,0.234,0.237,0.0573,0.58,104.992
4hrpoqJMVE7FxBu1YWx0eQ,https://open.spotify.com/track/4hrpoqJMVE7FxBu1YWx0eQ,Not Today,BTS,You Never Walk Alone,False,70,231859,8,1,4,0.594,0.946,0.126,0.00181,1.04e-06,0.923,0.665,110.024
7oLD7vP5jjee4Gbho229xO,https://open.spotify.com/track/7oLD7vP5jjee4Gbho229xO,Late Night People,GoldFish,Late Night People,False,36,281448,8,1,4,0.739,0.931,0.0838,0.0101,0.00151,0.692,0.811,118.957
5QMla3JdHTSu5S0nUHyecp,https://open.spotify.com/track/5QMla3JdHTSu5S0nUHyecp,Talk To Me,GoldFish,Late Night People,False,33,208802,0,1,4,0.611,0.887,0.0924,0.00212,0.019,0.723,0.417,125.025
4DPaasIEdcYC6N81QIz2vZ,https://open.spotify.com/track/4DPaasIEdcYC6N81QIz2vZ,If I Could Find,GoldFish,Late Night People,False,35,188885,6,1,4,0.575,0.743,0.0393,0.00544,0.00295,0.0674,0.433,124.88
53NEQrpL1uxa6zOkhnkBYe,https://open.spotify.com/track/53NEQrpL1uxa6zOkhnkBYe,Just Me Now,GoldFish,Late Night People,False,26,174970,7,1,4,0.576,0.794,0.133,0.129,3.39e-06,0.0568,0.414,124.333
1eOluE7swoMicWFtX4CQ9K,https://open.spotify.com/track/1eOluE7swoMicWFtX4CQ9K,Rising Sun,GoldFish,Late Night People,False,27,183535,11,0,4,0.654,0.706,0.0448,0.0531,0,0.166,0.504,122.0
5FH8FTgGYT8sjXHMQtviC3,https://open.spotify.com/track/5FH8FTgGYT8sjXHMQtviC3,Deep Of The Night,GoldFish,Late Night People,False,36,201412,0,1,4,0.825,0.635,0.039,0.0337,0.0237,0.129,0.503,120.995
5SE57ljOIUJ1ybL9U6CuBH,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,Love Yourself 承 'Her',False,70,223122,1,0,4,0.598,0.775,0.0545,0.022,0,0.0677,0.687,129.819
0PyGOEylGJ63YvEtA7Dw9P,https://open.spotify.com/track/0PyGOEylGJ63YvEtA7Dw9P,Here with You,Lost Frequencies,Less Is More (Deluxe),False,33,159545,6,1,4,0.415,0.774,0.0868,0.00865,0.000195,0.135,0.105,86.709
7HWmJ1wBecOAMNGjC6SmKE,https://open.spotify.com/track/7HWmJ1wBecOAMNGjC6SmKE,WHISTLE,BLACKPINK,SQUARE ONE,False,69,211696,11,1,4,0.822,0.712,0.15,0.00682,0,0.0955,0.647,102.874
3yHQKddM8SVCRnuPSo3HPN,https://open.spotify.com/track/3yHQKddM8SVCRnuPSo3HPN,BOOMBAYAH,BLACKPINK,SQUARE ONE,False,72,240848,5,0,4,0.658,0.836,0.0549,0.00264,1.02e-06,0.507,0.387,124.969
7e7VjLxO5xJINHvnRytrqi,https://open.spotify.com/track/7e7VjLxO5xJINHvnRytrqi,PLAYING WITH FIRE,BLACKPINK,SQUARE TWO,False,70,197355,4,0,4,0.707,0.758,0.0917,0.0399,0,0.141,0.674,97.037
0RB00aMsmBlr91i9r4Sfib,https://open.spotify.com/track/0RB00aMsmBlr91i9r4Sfib,Save ME,BTS,화양연화 The Most Beautiful Moment In Life: Young Forever,False,0,196559,1,1,4,0.606,0.778,0.0564,0.0255,0,0.0819,0.528,139.865
72jW7XpxlhT95QVLPLbsBm,https://open.spotify.com/track/72jW7XpxlhT95QVLPLbsBm,Infinito Particular - Bhaskar Remix,Bhaskar,Infinito Particular (Bhaskar Remix),False,57,160019,5,0,4,0.764,0.659,0.0881,0.141,0.00379,0.121,0.323,125.994
3XrCCwqtq4E4f6vPnpCLAl,https://open.spotify.com/track/3XrCCwqtq4E4f6vPnpCLAl,One Million Views (feat. John Mani),GoldFish,Three Second Memory (Deluxe),False,41,207560,10,0,4,0.71,0.925,0.0364,0.126,0.000288,0.0973,0.776,125.038
5bDf0sAnMuuOU2VvWVi0V4,https://open.spotify.com/track/5bDf0sAnMuuOU2VvWVi0V4,Woman's a Devil,GoldFish,Three Second Memory (Deluxe),False,32,270166,10,0,4,0.825,0.737,0.0647,0.0774,0.000121,0.174,0.766,123.005
5tO7Ag4pwW1J5vrZjRGzGt,https://open.spotify.com/track/5tO7Ag4pwW1J5vrZjRGzGt,We come together (Fishy beat radio edit) (feat. Sakhile Moleshe),GoldFish,We Come Together (Remix) - Single,False,40,218880,5,0,4,0.819,0.839,0.118,0.0324,0,0.11,0.911,124.931
1TAC5SANfK7l6wGHtUQ7MX,https://open.spotify.com/track/1TAC5SANfK7l6wGHtUQ7MX,Lone Digger,Caravan Palace,<I°_°I>,False,57,229804,5,0,4,0.767,0.938,0.0505,0.592,0.0193,0.118,0.868,123.992
